,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank
3402,G:HGNC:6378,G:HGNC:533,['GMDpDMG'],5388.0,0.056,5708.0
3403,G:HGNC:6378,G:HGNC:533,"['GTG', 'GMDMG']",5175.0,0.568,11981.0
3404,G:HGNC:6378,G:HGNC:533,"['GTG', 'GMDpDMG']",8126.0,0.326,12052.0
3405,G:HGNC:6378,G:HGNC:533,"['GMDMG', 'GMDpDMG']",11764.0,0.051,12397.0
3406,G:HGNC:6378,G:HGNC:533,"['GTG', 'GMDMG', 'GMDpDMG']",9642.0,0.32,14176.0
3407,G:HGNC:29157,G:HGNC:26185,['GMDMG'],2028.0,0.316,2966.0
3408,G:HGNC:22988,G:HGNC:14377,['GMDMG'],839.0,0.643,2350.0
3409,G:HGNC:638,G:HGNC:6940,['GTG'],272.0,0.389,445.0
3410,G:HGNC:14906,G:HGNC:27849,['GTG'],132.0,0.665,394.0
3411,G:HGNC:5000,G:HGNC:9364,['GMDMG'],3837.0,0.173,4642.0
3412,G:HGNC:5000,G:HGNC:9364,['GMDpDMG'],3881.0,0.344,5914.0
3413,G:HGNC:5000,G:HGNC:9364,"['GMDMG', 'GMDpDMG']",9673.0,0.234,12622.0
3414,G:HGNC:16162,G:HGNC:29898,['GMDMG'],155.0,0.917,1876.0
3415,G:HGNC:10411,G:HGNC:10057,['GTG'],184.0,0.596,456.0
3416,G:HGNC:10411,G:HGNC:10057,['GMDMG'],4155.0,0.09,4564.0
3417,G:HGNC:10411,G:HGNC:10057,['GMDpDMG'],4984.0,0.073,5374.0
3418,G:HGNC:10411,G:HGNC:10057,"['GTG', 'GMDMG']",7676.0,0.272,10538.0
3419,G:HGNC:10411,G:HGNC:10057,"['GTG', 'GMDpDMG']",8076.0,0.14,9390.0
3420,G:HGNC:10411,G:HGNC:10057,"['GMDMG', 'GMDpDMG']",11638.0,0.049,12237.0
3421,G:HGNC:10411,G:HGNC:10057,"['GTG', 'GMDMG', 'GMDpDMG']",11552.0,0.092,12726.0
3422,G:HGNC:25840,G:HGNC:1734,['GTG'],160.0,0.673,489.0
3423,G:HGNC:30784,G:HGNC:19894,['GTG'],133.0,0.638,367.0
3424,G:HGNC:30784,G:HGNC:19894,['GMDMG'],3559.0,0.141,4142.0
3425,G:HGNC:30784,G:HGNC:19894,"['GTG', 'GMDMG']",5862.0,0.257,7894.0
3426,G:HGNC:9824,G:HGNC:2261,['GTG'],112.0,0.721,402.0
3427,G:HGNC:10921,G:HGNC:20922,['GTG'],185.0,0.507,375.0
3428,G:HGNC:23715,G:HGNC:14073,['GTG'],174.0,0.51,355.0
3429,G:HGNC:6473,G:HGNC:24576,['GTG'],103.0,0.787,484.0
3430,G:HGNC:18036,G:HGNC:15858,['GMDMG'],1987.0,0.392,3269.0
3431,G:HGNC:18036,G:HGNC:15858,['GMDpDMG'],3287.0,0.271,4510.0
3432,G:HGNC:18036,G:HGNC:15858,"['GMDMG', 'GMDpDMG']",7629.0,0.342,11592.0
3433,G:HGNC:2891,G:HGNC:5816,['GTG'],183.0,0.623,486.0
3434,G:HGNC:25582,G:HGNC:14313,['GTG'],180.0,0.489,352.0
3435,G:HGNC:18696,G:HGNC:6757,['GTG'],120.0,0.674,368.0
3436,G:HGNC:12947,G:HGNC:29480,['GTG'],301.0,0.347,461.0
3437,G:HGNC:26045,G:HGNC:11556,['GTG'],514.0,0.168,618.0
3438,G:HGNC:26045,G:HGNC:11556,['GMDMG'],1552.0,0.538,3362.0
3439,G:HGNC:26045,G:HGNC:11556,['GMDpDMG'],1984.0,0.61,5082.0
3440,G:HGNC:26045,G:HGNC:11556,"['GTG', 'GMDMG']",4450.0,0.409,7533.0
3441,G:HGNC:26045,G:HGNC:11556,"['GTG', 'GMDpDMG']",4555.0,0.354,7052.0
3442,G:HGNC:26045,G:HGNC:11556,"['GMDMG', 'GMDpDMG']",3758.0,0.706,12791.0
3443,G:HGNC:26045,G:HGNC:11556,"['GTG', 'GMDMG', 'GMDpDMG']",3877.0,0.513,7963.0
3444,G:HGNC:17448,G:HGNC:1050,['GMG'],220.0,0.561,501.0
3445,G:HGNC:20321,G:HGNC:1685,['GTG'],135.0,0.623,358.0
3446,G:HGNC:8693,G:HGNC:14937,['GMDMG'],3789.0,0.167,4546.0
3447,G:HGNC:8693,G:HGNC:14937,['GMDpDMG'],4304.0,0.24,5662.0
3448,G:HGNC:8693,G:HGNC:14937,"['GMDMG', 'GMDpDMG']",10238.0,0.17,12333.0
3449,G:HGNC:25171,G:HGNC:10889,['GMDMG'],2034.0,0.409,3440.0
3450,G:HGNC:3439,G:HGNC:843,['GMDMG'],2166.0,0.361,3389.0
3451,G:HGNC:3439,G:HGNC:843,['GMDpDMG'],3893.0,0.213,4944.0
3452,G:HGNC:3439,G:HGNC:843,"['GMDMG', 'GMDpDMG']",9081.0,0.233,11833.0
3453,G:HGNC:32006,G:HGNC:28324,['GTG'],79.0,0.747,312.0
3454,G:HGNC:4775,G:HGNC:6943,['GTG'],104.0,0.8,521.0
3455,G:HGNC:4775,G:HGNC:6943,['GMG'],780.0,0.218,997.0
3456,G:HGNC:4775,G:HGNC:6943,['GMDMG'],4364.0,0.336,6571.0
3457,G:HGNC:4775,G:HGNC:6943,['GMDpDMG'],4955.0,0.285,6932.0
3458,G:HGNC:4775,G:HGNC:6943,"['GTG', 'GMG']",2092.0,0.629,5640.0
3459,G:HGNC:4775,G:HGNC:6943,"['GTG', 'GMDMG']",2430.0,0.844,15548.0
3460,G:HGNC:4775,G:HGNC:6943,"['GTG', 'GMDpDMG']",2410.0,0.821,13463.0
3461,G:HGNC:4775,G:HGNC:6943,"['GMG', 'GMDMG']",5511.0,0.451,10037.0
3462,G:HGNC:4775,G:HGNC:6943,"['GMG', 'GMDpDMG']",5257.0,0.426,9163.0
3463,G:HGNC:4775,G:HGNC:6943,"['GMDMG', 'GMDpDMG']",8149.0,0.389,13340.0
3464,G:HGNC:4775,G:HGNC:6943,"['GTG', 'GMG', 'GMDMG']",3142.0,0.681,9849.0
3465,G:HGNC:4775,G:HGNC:6943,"['GTG', 'GMG', 'GMDpDMG']",3085.0,0.665,9208.0
3466,G:HGNC:4775,G:HGNC:6943,"['GTG', 'GMDMG', 'GMDpDMG']",4718.0,0.702,15825.0
3467,G:HGNC:4775,G:HGNC:6943,"['GMG', 'GMDMG', 'GMDpDMG']",5594.0,0.426,9747.0
3468,G:HGNC:4775,G:HGNC:6943,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",3852.0,0.585,9283.0
3469,G:HGNC:16613,G:HGNC:7830,['GTG'],48.0,0.834,289.0
3470,G:HGNC:18858,G:HGNC:23062,['GTG'],31.0,0.861,223.0
3471,G:HGNC:18858,G:HGNC:23062,['GMG'],754.0,0.141,878.0
3472,G:HGNC:18858,G:HGNC:23062,['GMDMG'],1872.0,0.501,3751.0
3473,G:HGNC:18858,G:HGNC:23062,['GMDpDMG'],3466.0,0.425,6033.0
3474,G:HGNC:18858,G:HGNC:23062,"['GTG', 'GMG']",894.0,0.399,1487.0
3475,G:HGNC:18858,G:HGNC:23062,"['GTG', 'GMDMG']",857.0,0.809,4483.0
3476,G:HGNC:18858,G:HGNC:23062,"['GTG', 'GMDpDMG']",1290.0,0.709,4437.0
3477,G:HGNC:18858,G:HGNC:23062,"['GMG', 'GMDMG']",5211.0,0.297,7414.0
3478,G:HGNC:18858,G:HGNC:23062,"['GMG', 'GMDpDMG']",4936.0,0.288,6936.0
3479,G:HGNC:18858,G:HGNC:23062,"['GMDMG', 'GMDpDMG']",5505.0,0.574,12912.0
3480,G:HGNC:18858,G:HGNC:23062,"['GTG', 'GMG', 'GMDMG']",1334.0,0.449,2421.0
3481,G:HGNC:18858,G:HGNC:23062,"['GTG', 'GMG', 'GMDpDMG']",1357.0,0.395,2242.0
3482,G:HGNC:18858,G:HGNC:23062,"['GTG', 'GMDMG', 'GMDpDMG']",1452.0,0.718,5141.0
3483,G:HGNC:18858,G:HGNC:23062,"['GMG', 'GMDMG', 'GMDpDMG']",4599.0,0.371,7310.0
3484,G:HGNC:18858,G:HGNC:23062,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1307.0,0.419,2249.0
3485,G:HGNC:5973,G:HGNC:29346,['GMDMG'],2607.0,0.245,3452.0
3486,G:HGNC:5973,G:HGNC:29346,['GMDpDMG'],4227.0,0.162,5042.0
3487,G:HGNC:5973,G:HGNC:29346,"['GMDMG', 'GMDpDMG']",9962.0,0.154,11781.0
3488,G:HGNC:34386,G:HGNC:26904,['GTG'],34.0,0.862,246.0
3489,G:HGNC:30096,G:HGNC:21234,['GTG'],103.0,0.686,328.0
3490,G:HGNC:5407,G:HGNC:18824,['GTG'],200.0,0.523,419.0
3491,G:HGNC:5407,G:HGNC:18824,['GMDMG'],3380.0,0.107,3787.0
3492,G:HGNC:5407,G:HGNC:18824,"['GTG', 'GMDMG']",8312.0,0.074,8980.0
3493,G:HGNC:16234,G:HGNC:29801,['GTG'],105.0,0.804,536.0
3494,G:HGNC:16234,G:HGNC:29801,['GMDMG'],2563.0,0.243,3387.0
3495,G:HGNC:16234,G:HGNC:29801,['GMDpDMG'],3111.0,0.37,4939.0
3496,G:HGNC:16234,G:HGNC:29801,"['GTG', 'GMDMG']",4481.0,0.543,9799.0
3497,G:HGNC:16234,G:HGNC:29801,"['GTG', 'GMDpDMG']",2744.0,0.732,10232.0
3498,G:HGNC:16234,G:HGNC:29801,"['GMDMG', 'GMDpDMG']",8722.0,0.259,11770.0
3499,G:HGNC:16234,G:HGNC:29801,"['GTG', 'GMDMG', 'GMDpDMG']",7778.0,0.437,13822.0
3500,G:HGNC:6823,G:HGNC:20253,['GMDMG'],1724.0,0.474,3275.0
3501,G:HGNC:6823,G:HGNC:20253,['GMDpDMG'],5029.0,0.063,5369.0
3502,G:HGNC:6823,G:HGNC:20253,"['GMDMG', 'GMDpDMG']",10303.0,0.174,12474.0
3503,G:HGNC:1875,G:HGNC:18603,['GDpDpDG'],2252.0,0.583,5399.0
3504,G:HGNC:1875,G:HGNC:18603,['GTG'],222.0,0.453,406.0
3505,G:HGNC:1875,G:HGNC:18603,"['GDpDpDG', 'GTG']",1668.0,0.53,3552.0
3506,G:HGNC:23023,G:HGNC:6633,['GMDMG'],1332.0,0.566,3068.0
3507,G:HGNC:23023,G:HGNC:6633,['GMDpDMG'],1845.0,0.572,4313.0
3508,G:HGNC:23023,G:HGNC:6633,"['GMDMG', 'GMDpDMG']",5223.0,0.54,11351.0
3509,G:HGNC:15646,G:HGNC:6277,['GTG'],186.0,0.607,473.0
3510,G:HGNC:15646,G:HGNC:6277,['GMG'],366.0,0.392,602.0
3511,G:HGNC:15646,G:HGNC:6277,['GMDMG'],2593.0,0.298,3695.0
3512,G:HGNC:15646,G:HGNC:6277,['GMDpDMG'],640.0,0.869,4873.0
3513,G:HGNC:15646,G:HGNC:6277,"['GTG', 'GMG']",1027.0,0.593,2522.0
3514,G:HGNC:15646,G:HGNC:6277,"['GTG', 'GMDMG']",4180.0,0.615,10848.0
3515,G:HGNC:15646,G:HGNC:6277,"['GTG', 'GMDpDMG']",2971.0,0.716,10475.0
3516,G:HGNC:15646,G:HGNC:6277,"['GMG', 'GMDMG']",3339.0,0.344,5087.0
3517,G:HGNC:15646,G:HGNC:6277,"['GMG', 'GMDpDMG']",1294.0,0.73,4788.0
3518,G:HGNC:15646,G:HGNC:6277,"['GMDMG', 'GMDpDMG']",4166.0,0.668,12543.0
3519,G:HGNC:15646,G:HGNC:6277,"['GTG', 'GMG', 'GMDMG']",2165.0,0.47,4084.0
3520,G:HGNC:15646,G:HGNC:6277,"['GTG', 'GMG', 'GMDpDMG']",803.0,0.796,3936.0
3521,G:HGNC:15646,G:HGNC:6277,"['GTG', 'GMDMG', 'GMDpDMG']",2612.0,0.792,12540.0
3522,G:HGNC:15646,G:HGNC:6277,"['GMG', 'GMDMG', 'GMDpDMG']",2380.0,0.536,5128.0
3523,G:HGNC:15646,G:HGNC:6277,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1307.0,0.671,3969.0
3524,G:HGNC:24256,G:HGNC:3519,['GTG'],344.0,0.289,484.0
3525,G:HGNC:21155,G:HGNC:35241,['GMDMG'],5152.0,0.095,5692.0
3526,G:HGNC:21155,G:HGNC:35241,['GMDpDMG'],5788.0,0.097,6408.0
3527,G:HGNC:21155,G:HGNC:35241,"['GMDMG', 'GMDpDMG']",11144.0,0.105,12458.0
3528,G:HGNC:15309,G:HGNC:21153,['GTG'],214.0,0.479,411.0
3529,G:HGNC:13561,G:HGNC:4756,['GTG'],134.0,0.704,453.0
3530,G:HGNC:13561,G:HGNC:4756,['GMG'],463.0,0.31,671.0
3531,G:HGNC:13561,G:HGNC:4756,"['GTG', 'GMG']",964.0,0.601,2414.0
3532,G:HGNC:6152,G:HGNC:8967,['GTG'],192.0,0.589,467.0
3533,G:HGNC:1097,G:HGNC:5003,['GMDMG'],1450.0,0.562,3310.0
3534,G:HGNC:1097,G:HGNC:5003,['GMDpDMG'],4260.0,0.049,4478.0
3535,G:HGNC:1097,G:HGNC:5003,"['GMDMG', 'GMDpDMG']",10470.0,0.133,12078.0
3536,G:HGNC:12482,G:HGNC:24431,['GTG'],98.0,0.723,354.0
3537,G:HGNC:12482,G:HGNC:24431,['GMDMG'],1432.0,0.58,3409.0
3538,G:HGNC:12482,G:HGNC:24431,['GMDpDMG'],2696.0,0.402,4505.0
3539,G:HGNC:12482,G:HGNC:24431,"['GTG', 'GMDMG']",410.0,0.937,6491.0
3540,G:HGNC:12482,G:HGNC:24431,"['GTG', 'GMDpDMG']",1367.0,0.779,6194.0
3541,G:HGNC:12482,G:HGNC:24431,"['GMDMG', 'GMDpDMG']",6971.0,0.435,12346.0
3542,G:HGNC:12482,G:HGNC:24431,"['GTG', 'GMDMG', 'GMDpDMG']",1607.0,0.793,7746.0
3543,G:HGNC:17932,G:HGNC:24637,['GTG'],182.0,0.516,376.0
3544,G:HGNC:14375,G:HGNC:1170,['GTG'],262.0,0.405,440.0
3545,G:HGNC:14375,G:HGNC:1170,['GMDMG'],1088.0,0.589,2645.0
3546,G:HGNC:14375,G:HGNC:1170,['GMDpDMG'],1345.0,0.705,4559.0
3547,G:HGNC:14375,G:HGNC:1170,"['GTG', 'GMDMG']",5970.0,0.259,8060.0
3548,G:HGNC:14375,G:HGNC:1170,"['GTG', 'GMDpDMG']",3932.0,0.564,9022.0
3549,G:HGNC:14375,G:HGNC:1170,"['GMDMG', 'GMDpDMG']",3120.0,0.739,11949.0
3550,G:HGNC:14375,G:HGNC:1170,"['GTG', 'GMDMG', 'GMDpDMG']",5724.0,0.541,12477.0
3551,G:HGNC:21675,G:HGNC:20248,['GMDMG'],2353.0,0.224,3033.0
3552,G:HGNC:21675,G:HGNC:20248,['GMDpDMG'],1724.0,0.595,4253.0
3553,G:HGNC:21675,G:HGNC:20248,"['GMDMG', 'GMDpDMG']",7151.0,0.384,11600.0
3554,G:HGNC:13499,G:HGNC:18275,['GTG'],66.0,0.832,393.0
3555,G:HGNC:13499,G:HGNC:18275,['GMDMG'],1667.0,0.415,2848.0
3556,G:HGNC:13499,G:HGNC:18275,['GMDpDMG'],1486.0,0.67,4501.0
3557,G:HGNC:13499,G:HGNC:18275,"['GTG', 'GMDMG']",2051.0,0.734,7725.0
3558,G:HGNC:13499,G:HGNC:18275,"['GTG', 'GMDpDMG']",1463.0,0.847,9538.0
3559,G:HGNC:13499,G:HGNC:18275,"['GMDMG', 'GMDpDMG']",6451.0,0.45,11727.0
3560,G:HGNC:13499,G:HGNC:18275,"['GTG', 'GMDMG', 'GMDpDMG']",4065.0,0.681,12747.0
3561,G:HGNC:10970,G:HGNC:17146,['GTG'],264.0,0.364,415.0
3562,G:HGNC:10970,G:HGNC:17146,['GMDMG'],963.0,0.717,3408.0
3563,G:HGNC:10970,G:HGNC:17146,['GMDpDMG'],1133.0,0.749,4512.0
3564,G:HGNC:10970,G:HGNC:17146,"['GTG', 'GMDMG']",6242.0,0.4,10399.0
3565,G:HGNC:10970,G:HGNC:17146,"['GTG', 'GMDpDMG']",6349.0,0.376,10169.0
3566,G:HGNC:10970,G:HGNC:17146,"['GMDMG', 'GMDpDMG']",3498.0,0.717,12363.0
3567,G:HGNC:10970,G:HGNC:17146,"['GTG', 'GMDMG', 'GMDpDMG']",6344.0,0.515,13089.0
3568,G:HGNC:1074,G:HGNC:29876,['GMDMG'],3478.0,0.142,4054.0
3569,G:HGNC:1074,G:HGNC:29876,['GMDpDMG'],2841.0,0.484,5503.0
3570,G:HGNC:1074,G:HGNC:29876,"['GMDMG', 'GMDpDMG']",8730.0,0.257,11743.0
3571,G:HGNC:40,G:HGNC:5348,['GTG'],176.0,0.616,458.0
3572,G:HGNC:40,G:HGNC:5348,['GMDMG'],324.0,0.848,2131.0
3573,G:HGNC:40,G:HGNC:5348,['GMDpDMG'],2650.0,0.346,4052.0
3574,G:HGNC:40,G:HGNC:5348,"['GTG', 'GMDMG']",1716.0,0.783,7914.0
3575,G:HGNC:40,G:HGNC:5348,"['GTG', 'GMDpDMG']",4987.0,0.453,9119.0
3576,G:HGNC:40,G:HGNC:5348,"['GMDMG', 'GMDpDMG']",5008.0,0.56,11379.0
3577,G:HGNC:40,G:HGNC:5348,"['GTG', 'GMDMG', 'GMDpDMG']",4938.0,0.596,12227.0
3578,G:HGNC:21390,G:HGNC:13996,['GTG'],204.0,0.477,390.0
3579,G:HGNC:21390,G:HGNC:13996,['GMG'],1.0,0.993,137.0
3580,G:HGNC:21390,G:HGNC:13996,"['GTG', 'GMG']",68.0,0.934,1032.0
3581,G:HGNC:24717,G:HGNC:15500,['GTG'],118.0,0.687,377.0
3582,G:HGNC:24717,G:HGNC:15500,['GMDMG'],1762.0,0.406,2968.0
3583,G:HGNC:24717,G:HGNC:15500,"['GTG', 'GMDMG']",4913.0,0.371,7813.0
3584,G:HGNC:2469,G:HGNC:5225,['GTG'],266.0,0.512,545.0
3585,G:HGNC:2469,G:HGNC:5225,['GMDMG'],3560.0,0.088,3903.0
3586,G:HGNC:2469,G:HGNC:5225,['GMDpDMG'],2674.0,0.491,5250.0
3587,G:HGNC:2469,G:HGNC:5225,"['GTG', 'GMDMG']",6422.0,0.272,8817.0
3588,G:HGNC:2469,G:HGNC:5225,"['GTG', 'GMDpDMG']",3244.0,0.67,9817.0
3589,G:HGNC:2469,G:HGNC:5225,"['GMDMG', 'GMDpDMG']",9838.0,0.194,12213.0
3590,G:HGNC:2469,G:HGNC:5225,"['GTG', 'GMDMG', 'GMDpDMG']",8103.0,0.313,11787.0
3591,G:HGNC:25128,G:HGNC:16389,['GTG'],30.0,0.853,204.0
3592,G:HGNC:25128,G:HGNC:16389,['GMDMG'],2156.0,0.191,2666.0
3593,G:HGNC:25128,G:HGNC:16389,"['GTG', 'GMDMG']",881.0,0.636,2421.0
3594,G:HGNC:18464,G:HGNC:6922,['GMDMG'],1718.0,0.313,2499.0
3595,G:HGNC:18464,G:HGNC:6922,['GMDpDMG'],2397.0,0.373,3820.0
3596,G:HGNC:18464,G:HGNC:6922,"['GMDMG', 'GMDpDMG']",6738.0,0.35,10369.0
3597,G:HGNC:21155,G:HGNC:5974,['GTG'],136.0,0.676,420.0
3598,G:HGNC:19087,G:HGNC:1982,['GTG'],309.0,0.376,495.0
3599,G:HGNC:26371,G:HGNC:33816,['GMG'],26.0,0.902,264.0
3600,G:HGNC:18988,G:HGNC:32458,['GTG'],11.0,0.966,321.0
3601,G:HGNC:3501,G:HGNC:9070,['GTG'],252.0,0.479,484.0
3602,G:HGNC:24856,G:HGNC:34300,['GMG'],529.0,0.516,1093.0
3603,G:HGNC:24856,G:HGNC:34300,['GMDMG'],791.0,0.82,4402.0
3604,G:HGNC:24856,G:HGNC:34300,['GMDpDMG'],1763.0,0.713,6144.0
3605,G:HGNC:24856,G:HGNC:34300,"['GMG', 'GMDMG']",1330.0,0.805,6818.0
3606,G:HGNC:24856,G:HGNC:34300,"['GMG', 'GMDpDMG']",1152.0,0.82,6413.0
3607,G:HGNC:24856,G:HGNC:34300,"['GMDMG', 'GMDpDMG']",1908.0,0.851,12839.0
3608,G:HGNC:24856,G:HGNC:34300,"['GMG', 'GMDMG', 'GMDpDMG']",1187.0,0.823,6702.0
3609,G:HGNC:26270,G:HGNC:8244,['GTG'],50.0,0.823,283.0
3610,G:HGNC:16850,G:HGNC:3392,['GTG'],501.0,0.12,569.0
3611,G:HGNC:16850,G:HGNC:3392,['GMDMG'],2395.0,0.305,3447.0
3612,G:HGNC:16850,G:HGNC:3392,['GMDpDMG'],4500.0,0.123,5130.0
3613,G:HGNC:16850,G:HGNC:3392,"['GTG', 'GMDMG']",8916.0,0.09,9800.0
3614,G:HGNC:16850,G:HGNC:3392,"['GTG', 'GMDpDMG']",9138.0,0.047,9591.0
3615,G:HGNC:16850,G:HGNC:3392,"['GMDMG', 'GMDpDMG']",9991.0,0.15,11753.0
3616,G:HGNC:16850,G:HGNC:3392,"['GTG', 'GMDMG', 'GMDpDMG']",11850.0,0.065,12670.0
3617,G:HGNC:13764,G:HGNC:12950,['GTG'],125.0,0.713,436.0
3618,G:HGNC:13764,G:HGNC:12950,['GMDMG'],1786.0,0.415,3051.0
3619,G:HGNC:13764,G:HGNC:12950,['GMDpDMG'],3806.0,0.165,4556.0
3620,G:HGNC:13764,G:HGNC:12950,"['GTG', 'GMDMG']",4474.0,0.526,9444.0
3621,G:HGNC:13764,G:HGNC:12950,"['GTG', 'GMDpDMG']",7104.0,0.261,9611.0
3622,G:HGNC:13764,G:HGNC:12950,"['GMDMG', 'GMDpDMG']",9796.0,0.187,12044.0
3623,G:HGNC:13764,G:HGNC:12950,"['GTG', 'GMDMG', 'GMDpDMG']",10117.0,0.247,13439.0
3624,G:HGNC:14436,G:HGNC:208,['GTG'],120.0,0.65,343.0
3625,G:HGNC:28633,G:HGNC:37155,['GMDMG'],1965.0,0.252,2626.0
3626,G:HGNC:29829,G:HGNC:2205,['GTG'],280.0,0.469,527.0
3627,G:HGNC:29829,G:HGNC:2205,['GMDMG'],154.0,0.928,2142.0
3628,G:HGNC:29829,G:HGNC:2205,"['GTG', 'GMDMG']",2948.0,0.595,7273.0
3629,G:HGNC:33111,G:HGNC:13579,['GTG'],74.0,0.842,468.0
3630,G:HGNC:33111,G:HGNC:13579,['GMDMG'],1365.0,0.466,2556.0
3631,G:HGNC:33111,G:HGNC:13579,['GMDpDMG'],47.0,0.982,2598.0
3632,G:HGNC:33111,G:HGNC:13579,"['GTG', 'GMDMG']",850.0,0.864,6236.0
3633,G:HGNC:33111,G:HGNC:13579,"['GTG', 'GMDpDMG']",69.0,0.984,4336.0
3634,G:HGNC:33111,G:HGNC:13579,"['GMDMG', 'GMDpDMG']",1826.0,0.744,7142.0
3635,G:HGNC:33111,G:HGNC:13579,"['GTG', 'GMDMG', 'GMDpDMG']",533.0,0.907,5762.0
3636,G:HGNC:34409,G:HGNC:4772,['GTG'],107.0,0.746,422.0
3637,G:HGNC:10249,G:HGNC:14237,['GTG'],273.0,0.356,424.0
3638,G:HGNC:10249,G:HGNC:14237,['GMG'],376.0,0.453,687.0
3639,G:HGNC:10249,G:HGNC:14237,['GMDMG'],973.0,0.697,3214.0
3640,G:HGNC:10249,G:HGNC:14237,['GMDpDMG'],3584.0,0.346,5480.0
3641,G:HGNC:10249,G:HGNC:14237,"['GTG', 'GMG']",1461.0,0.48,2808.0
3642,G:HGNC:10249,G:HGNC:14237,"['GTG', 'GMDMG']",3943.0,0.603,9937.0
3643,G:HGNC:10249,G:HGNC:14237,"['GTG', 'GMDpDMG']",3206.0,0.663,9527.0
3644,G:HGNC:10249,G:HGNC:14237,"['GMG', 'GMDMG']",1066.0,0.827,6151.0
3645,G:HGNC:10249,G:HGNC:14237,"['GMG', 'GMDpDMG']",1369.0,0.755,5588.0
3646,G:HGNC:10249,G:HGNC:14237,"['GMDMG', 'GMDpDMG']",6362.0,0.5,12730.0
3647,G:HGNC:10249,G:HGNC:14237,"['GTG', 'GMG', 'GMDMG']",1505.0,0.664,4479.0
3648,G:HGNC:10249,G:HGNC:14237,"['GTG', 'GMG', 'GMDpDMG']",1149.0,0.724,4156.0
3649,G:HGNC:10249,G:HGNC:14237,"['GTG', 'GMDMG', 'GMDpDMG']",2181.0,0.819,12045.0
3650,G:HGNC:10249,G:HGNC:14237,"['GMG', 'GMDMG', 'GMDpDMG']",1355.0,0.773,5957.0
3651,G:HGNC:10249,G:HGNC:14237,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",693.0,0.834,4170.0
3652,G:HGNC:20625,G:HGNC:24583,['GTG'],122.0,0.654,353.0
3653,G:HGNC:27315,G:HGNC:21207,['GTG'],11.0,0.934,166.0
3654,G:HGNC:12947,G:HGNC:30522,['GTG'],78.0,0.812,414.0
3655,G:HGNC:17213,G:HGNC:29858,['GTG'],438.0,0.226,566.0
3656,G:HGNC:25748,G:HGNC:2742,['GTG'],177.0,0.587,429.0
3657,G:HGNC:8351,G:HGNC:5901,['GTG'],79.0,0.717,279.0
3658,G:HGNC:24198,G:HGNC:24737,['GTG'],81.0,0.776,361.0
3659,G:HGNC:28972,G:HGNC:28359,['GTG'],109.0,0.679,340.0
3660,G:HGNC:28972,G:HGNC:28359,['GMDMG'],2589.0,0.254,3469.0
3661,G:HGNC:28972,G:HGNC:28359,"['GTG', 'GMDMG']",5344.0,0.344,8148.0
3662,G:HGNC:16955,G:HGNC:14952,['GTG'],32.0,0.859,227.0
3663,G:HGNC:16955,G:HGNC:14952,['GMDMG'],942.0,0.666,2823.0
3664,G:HGNC:16955,G:HGNC:14952,['GMDpDMG'],844.0,0.826,4855.0
3665,G:HGNC:16955,G:HGNC:14952,"['GTG', 'GMDMG']",453.0,0.901,4572.0
3666,G:HGNC:16955,G:HGNC:14952,"['GTG', 'GMDpDMG']",264.0,0.945,4779.0
3667,G:HGNC:16955,G:HGNC:14952,"['GMDMG', 'GMDpDMG']",3463.0,0.704,11689.0
3668,G:HGNC:16955,G:HGNC:14952,"['GTG', 'GMDMG', 'GMDpDMG']",549.0,0.904,5723.0
3669,G:HGNC:21086,G:HGNC:6136,['GTG'],281.0,0.348,431.0
3670,G:HGNC:21086,G:HGNC:6136,['GMDMG'],3129.0,0.252,4182.0
3671,G:HGNC:21086,G:HGNC:6136,['GMDpDMG'],5118.0,0.014,5193.0
3672,G:HGNC:21086,G:HGNC:6136,"['GTG', 'GMDMG']",7708.0,0.207,9725.0
3673,G:HGNC:21086,G:HGNC:6136,"['GTG', 'GMDpDMG']",8462.0,0.019,8627.0
3674,G:HGNC:21086,G:HGNC:6136,"['GMDMG', 'GMDpDMG']",11725.0,0.03,12090.0
3675,G:HGNC:21086,G:HGNC:6136,"['GTG', 'GMDMG', 'GMDpDMG']",10347.0,0.037,10745.0
3676,G:HGNC:32669,G:HGNC:31589,['GTG'],209.0,0.435,370.0
3677,G:HGNC:18519,G:HGNC:21078,['GMDMG'],2416.0,0.33,3606.0
3678,G:HGNC:18519,G:HGNC:21078,['GMDpDMG'],3803.0,0.238,4992.0
3679,G:HGNC:18519,G:HGNC:21078,"['GMDMG', 'GMDpDMG']",8853.0,0.248,11776.0
3680,G:HGNC:26078,G:HGNC:6879,['GMDMG'],2539.0,0.247,3371.0
3681,G:HGNC:16893,G:HGNC:12781,['GMDMG'],2090.0,0.247,2775.0
3682,G:HGNC:21549,G:HGNC:7706,['GTG'],65.0,0.767,279.0
3683,G:HGNC:32479,G:HGNC:18040,['GTG'],111.0,0.729,410.0
3684,G:HGNC:6679,G:HGNC:18344,['GMDMG'],1788.0,0.469,3367.0
3685,G:HGNC:6679,G:HGNC:18344,['GMDpDMG'],2270.0,0.563,5200.0
